95 2312
value,weight
88,75
57,49
57,54
66,80
95,6
55,28
63,21
67,20
17,98
69,12
26,6
92,16
77,35
9,85
31,91
76,2
96,35
74,13
35,86
57,32
61,98
76,1
11,94
46,29
26,22
10,14
34,70
1,81
47,25
90,54
77,30
94,58
89,75
26,37
86,37
9,91
80,27
47,36
48,39
68,3
65,78
14,72
7,19
10,98
53,42
49,8
87,15
82,3
49,91
20,94
83,68
22,76
53,48
32,88
19,75
87,13
21,22
35,99
58,49
41,83
99,48
25,28
73,80
7,25
13,54
6,26
14,94
11,62
54,90
4,14
89,4
22,67
82,31
79,78
21,56
87,12
4,28
88,72
71,43
58,12
81,79
71,28
88,100
83,94
30,66
18,71
85,22
95,16
39,54
93,60
36,42
61,100
89,9
15,46
32,7
