95 2642
value,weight
77,98
83,49
66,79
53,31
46,72
98,77
51,6
95,17
12,90
78,83
85,11
70,12
21,73
12,14
91,37
2,63
48,28
59,31
68,66
26,54
96,100
33,32
37,33
41,40
45,85
73,51
74,81
81,11
61,86
99,45
28,68
48,13
19,21
53,96
93,74
15,35
58,60
72,96
63,53
82,68
2,29
69,81
93,90
71,53
59,51
46,49
49,60
68,93
99,23
70,79
86,94
47,15
80,15
84,78
81,55
62,12
27,34
36,75
70,8
28,59
42,92
34,98
59,66
89,91
34,81
38,51
74,1
49,53
28,59
40,38
66,23
29,92
94,2
96,59
27,58
13,57
53,83
57,66
63,44
99,1
51,47
69,65
21,56
46,62
19,31
46,60
25,45
73,65
55,99
2,78
25,49
27,84
16,91
59,86
46,59
