100 2489
value,weight
8,13
72,57
18,50
47,79
52,61
15,48
83,64
52,85
8,17
80,93
32,64
38,11
54,50
87,69
28,98
44,40
85,56
29,26
20,48
57,32
27,64
89,19
6,6
74,15
37,21
36,44
99,63
3,27
10,36
93,94
81,43
55,17
93,6
96,30
66,85
56,66
71,72
42,82
19,30
78,59
16,68
85,39
31,45
73,84
33,67
60,72
31,90
4,21
45,90
80,58
81,16
22,79
4,13
17,42
90,73
89,36
74,88
23,99
16,88
36,3
18,1
92,9
82,72
82,52
28,10
45,35
99,41
71,50
68,12
13,92
6,66
51,16
67,11
52,31
45,87
80,9
40,19
33,65
46,27
92,94
15,77
74,65
12,86
43,32
51,39
30,14
2,54
18,41
14,42
96,42
1,19
15,92
8,63
46,56
4,2
82,94
29,73
58,56
90,65
100,57
