85 2019
value,weight
10,67
23,87
64,16
46,2
96,33
43,62
62,60
30,35
6,93
26,84
93,3
21,78
70,15
35,28
35,89
33,50
93,51
1,13
91,38
83,61
92,52
5,18
25,3
50,57
46,8
26,83
3,80
13,91
88,63
90,20
29,73
64,3
4,66
73,65
50,20
54,65
28,35
23,57
69,93
47,2
74,56
96,57
50,26
14,27
94,97
25,41
38,75
95,68
55,53
1,87
37,19
25,86
80,73
92,91
82,23
73,74
13,63
38,81
6,2
36,3
12,32
6,88
55,46
99,60
73,38
49,94
98,52
71,15
45,59
75,72
5,61
72,18
71,18
44,1
66,44
31,24
66,57
27,55
5,6
74,55
11,44
12,5
32,46
76,17
92,11
