85 1889
value,weight
59,92
36,18
39,60
27,80
23,84
49,22
59,40
81,87
45,44
29,71
7,76
26,26
82,9
79,49
13,68
19,78
15,36
61,43
11,65
41,29
80,36
64,47
25,3
20,54
56,3
80,38
27,36
80,77
97,98
11,25
38,79
56,18
62,36
68,16
66,32
47,28
37,69
71,45
2,11
35,72
72,6
47,8
51,13
88,10
34,33
69,50
13,28
53,39
49,81
57,3
76,71
99,54
22,54
5,43
36,30
55,59
56,89
36,73
24,29
94,52
8,50
83,51
36,67
62,73
96,8
62,5
80,27
8,74
21,26
33,7
48,69
65,63
76,33
15,44
98,7
56,74
55,92
25,6
71,66
62,62
51,43
68,42
52,34
22,6
42,24
