100 2624
value,weight
36,89
70,9
63,79
28,48
1,42
34,31
5,37
51,71
60,54
99,90
7,88
33,83
12,80
99,71
53,40
71,51
66,19
87,8
11,12
72,8
48,22
99,33
92,87
25,66
99,33
47,10
32,63
5,93
31,11
57,66
97,47
90,18
97,59
68,68
78,75
54,72
28,84
91,77
88,20
47,67
15,63
92,30
11,61
98,18
78,30
16,26
87,49
75,100
92,22
71,4
30,48
72,68
90,86
21,86
18,80
25,81
38,29
68,62
81,64
78,45
62,59
82,11
39,44
45,32
1,72
12,74
38,77
77,44
22,73
99,72
6,57
48,29
11,8
68,78
40,41
57,25
24,33
2,5
48,16
73,46
64,33
71,88
95,18
17,74
85,95
69,81
40,83
25,19
40,2
63,31
64,27
62,53
5,22
9,46
45,99
17,76
58,88
37,97
77,92
55,95
