90 2208
value,weight
77,18
23,23
13,4
84,31
64,73
35,27
58,29
45,64
95,96
72,71
73,6
73,72
99,95
47,66
70,61
1,26
63,52
94,56
74,6
7,18
54,93
68,48
4,49
2,39
94,78
42,62
10,17
92,65
83,96
95,62
42,83
7,12
11,73
42,50
2,80
72,34
57,43
69,67
67,74
3,15
59,70
64,80
28,66
91,86
83,5
64,48
64,39
48,88
57,85
22,51
44,88
8,51
10,72
56,33
100,1
87,79
47,66
88,53
50,8
96,30
67,45
79,9
42,75
57,9
73,4
99,57
84,10
10,52
36,7
92,53
90,51
14,38
35,7
44,74
57,55
48,75
43,3
6,68
7,64
40,45
59,45
33,72
68,80
72,97
93,17
53,19
61,26
97,74
65,19
53,34
