90 2474
value,weight
27,78
31,74
56,4
83,23
14,19
44,39
98,81
100,57
43,100
14,61
82,8
15,31
95,43
40,77
82,29
46,36
85,68
64,5
8,57
100,61
93,96
16,64
26,79
82,61
28,57
76,10
26,51
29,16
71,95
87,68
92,35
34,8
43,15
14,82
22,64
100,58
53,10
49,16
44,32
5,82
63,46
29,35
98,43
66,41
54,27
37,54
36,3
10,60
18,95
77,54
52,84
40,55
95,41
89,61
12,82
76,77
100,86
85,94
89,43
78,94
85,94
39,68
64,85
41,68
28,73
12,12
73,12
7,11
55,34
26,72
93,100
42,94
40,31
93,99
35,75
15,77
64,16
94,31
58,45
24,31
84,74
2,59
44,100
28,86
17,55
35,53
30,39
95,46
94,90
38,94
