95 2446
value,weight
70,67
26,63
25,3
66,38
68,34
88,22
30,41
29,79
74,60
58,85
50,2
1,84
72,83
12,52
44,82
55,85
17,47
70,46
25,59
76,1
91,71
83,34
43,45
70,43
82,66
62,18
31,10
83,81
62,48
78,63
39,88
2,67
78,78
96,40
79,43
42,35
68,99
84,61
4,14
20,95
2,67
37,74
21,71
3,17
96,19
57,88
72,63
41,38
65,56
84,51
35,14
81,52
51,16
90,6
34,61
70,91
87,28
90,89
82,32
94,19
22,72
98,11
65,63
23,41
88,75
97,64
43,32
10,80
67,51
93,45
37,61
24,32
30,88
83,84
69,74
53,72
95,20
19,39
52,49
18,58
73,53
87,86
14,15
13,38
33,34
1,39
94,42
78,21
95,64
92,61
84,49
15,82
32,34
8,1
65,79
