100 2728
value,weight
28,67
93,72
44,90
45,20
84,39
90,73
88,94
7,52
12,4
26,89
97,96
77,69
77,94
60,28
51,100
79,54
91,39
50,62
36,49
62,54
87,56
27,64
22,61
17,30
4,62
50,47
63,2
11,84
9,61
92,6
61,83
84,99
3,57
80,69
18,56
24,87
40,12
2,58
36,59
30,40
81,81
8,47
40,16
75,77
44,88
38,24
81,19
78,71
27,23
22,91
68,92
13,100
31,60
72,61
48,16
81,76
65,90
5,32
37,1
5,4
33,41
68,24
60,73
18,56
54,19
46,31
13,94
37,53
88,36
97,67
79,64
58,37
52,39
46,49
4,71
21,46
68,51
53,94
11,59
25,23
81,26
71,86
12,87
53,96
22,9
61,4
30,85
85,24
71,99
41,47
69,20
47,2
50,94
88,23
41,61
36,2
2,70
30,95
12,7
33,86
