100 2626
value,weight
27,72
27,63
94,21
74,9
46,18
13,95
43,79
91,57
96,76
45,97
14,60
4,26
3,14
44,98
84,53
91,81
53,28
38,70
54,65
41,26
29,20
19,98
85,98
82,12
12,90
75,63
24,28
37,35
56,41
21,33
87,17
75,90
19,68
78,30
50,82
32,16
99,37
22,50
70,81
62,41
89,84
33,76
44,50
99,92
98,67
37,86
76,49
66,48
43,94
26,41
51,28
28,77
51,2
37,25
24,65
83,46
88,86
50,47
70,84
38,67
10,56
72,98
13,7
93,52
35,90
33,24
22,51
76,57
22,41
95,60
43,22
65,6
37,35
12,16
15,27
25,67
52,60
66,55
86,30
89,89
10,41
58,67
87,80
100,40
19,38
100,36
6,10
69,18
40,91
66,35
54,63
31,34
62,76
85,25
21,41
83,99
53,50
78,43
84,52
92,19
