90 2259
value,weight
37,40
44,99
4,76
31,49
92,44
94,49
96,38
99,88
90,64
93,30
26,89
97,58
26,94
84,80
61,55
56,26
46,71
57,78
75,81
79,51
72,14
90,68
34,3
34,56
75,32
22,71
63,97
81,84
25,23
93,98
23,11
55,100
72,31
80,37
87,99
83,19
62,70
78,20
88,96
31,52
22,48
62,68
54,57
39,19
44,24
53,82
100,48
9,50
66,33
55,77
42,42
15,2
53,1
3,78
29,20
77,14
26,3
72,43
1,4
45,35
31,16
93,33
58,23
45,83
2,33
75,39
29,74
15,28
16,63
92,72
38,75
89,15
51,31
88,13
80,20
4,68
81,63
71,71
74,96
38,27
84,89
11,37
71,59
26,40
44,32
5,62
14,60
28,32
6,41
22,34
