90 2276
value,weight
24,72
88,35
67,44
87,86
57,99
64,48
60,17
9,64
16,2
87,71
81,28
92,85
52,61
73,16
92,64
46,70
4,47
1,9
12,70
44,78
13,36
72,13
45,92
16,15
1,82
55,62
46,2
45,42
14,8
95,44
35,80
41,59
20,64
22,93
89,17
95,100
37,30
38,24
84,56
74,73
33,91
21,85
30,100
89,62
62,57
71,73
96,9
100,21
97,85
31,10
74,16
22,32
44,89
94,96
35,84
34,62
35,8
24,28
48,15
64,26
23,15
59,65
40,50
29,16
65,6
11,15
59,87
4,57
53,27
69,83
52,43
96,10
75,17
29,91
24,19
16,44
49,58
91,22
24,70
57,88
61,23
97,37
9,55
62,90
60,59
97,88
52,36
83,77
29,54
39,44
