90 2381
value,weight
28,39
77,81
91,25
54,35
29,83
81,64
79,13
64,46
19,55
83,6
1,38
74,12
30,67
60,64
92,40
49,52
49,85
34,63
91,69
39,67
60,38
56,94
94,29
33,82
25,94
73,16
60,54
16,98
17,12
22,4
66,53
63,92
41,72
91,79
18,29
92,64
60,79
43,40
80,48
53,89
31,45
90,22
94,15
46,33
82,29
87,92
17,47
52,72
3,49
2,46
6,57
66,36
94,23
34,67
31,57
70,36
17,71
99,81
37,33
97,9
89,51
82,31
48,63
50,91
59,73
17,13
77,24
75,85
100,93
58,3
80,67
1,92
34,79
75,88
94,55
57,44
68,26
49,36
17,48
39,99
48,53
39,93
59,30
48,35
74,37
11,50
97,54
35,2
7,68
63,90
