100 2564
value,weight
76,48
37,63
56,29
22,90
23,58
25,84
87,89
25,47
97,12
32,92
4,65
96,51
38,7
79,24
97,39
38,25
46,13
9,95
72,8
30,87
19,11
15,15
42,86
79,69
73,100
56,39
55,9
65,80
59,26
61,3
93,99
69,10
6,87
35,28
49,18
54,25
75,97
23,71
76,72
11,10
74,84
81,90
95,80
57,96
23,1
55,4
7,42
5,100
98,41
3,77
57,97
9,98
93,94
29,6
7,82
30,53
92,70
68,27
26,35
44,65
10,93
83,40
62,4
4,43
57,47
87,17
4,93
78,27
14,79
14,96
51,53
50,11
67,69
31,80
6,28
70,93
32,84
59,17
94,23
77,48
53,14
60,49
36,36
64,78
28,3
8,43
34,20
30,89
34,21
58,50
12,59
27,60
53,73
24,62
99,9
60,23
58,2
10,68
98,19
50,82
