95 2468
value,weight
36,75
45,98
91,61
72,18
55,56
42,58
77,76
68,26
13,76
66,52
4,56
85,67
34,25
100,32
93,64
96,27
73,94
80,11
28,46
8,50
15,42
100,5
85,19
23,74
34,100
70,50
41,79
52,39
75,40
32,67
54,8
2,28
25,89
80,90
14,4
50,47
15,26
56,37
38,24
18,34
32,94
81,8
8,29
62,54
46,44
16,50
38,76
38,12
26,39
7,58
37,56
93,77
57,50
57,6
60,78
88,21
79,100
88,65
59,8
74,35
95,71
90,51
62,67
87,51
10,58
91,76
59,25
36,91
48,14
59,90
78,83
35,48
92,89
47,52
50,30
93,88
44,59
99,43
12,46
83,92
31,54
2,76
69,7
46,56
87,3
71,29
94,80
20,26
51,69
16,39
9,69
75,73
8,54
55,59
15,89
