90 2181
value,weight
38,39
18,1
66,56
76,43
88,80
10,23
27,5
70,62
68,84
24,88
82,74
38,74
63,17
88,67
15,22
76,23
62,90
39,14
81,37
80,61
79,35
10,72
16,1
5,5
5,53
52,46
2,61
63,28
65,5
51,98
17,45
10,38
79,23
20,57
5,67
97,4
84,77
91,71
6,74
86,33
58,73
29,84
78,84
45,63
86,44
100,48
39,54
92,69
9,5
29,64
21,69
55,19
28,7
49,45
12,5
49,35
80,88
71,59
30,3
44,78
83,93
47,19
78,41
92,96
4,47
26,53
34,76
6,10
79,47
22,45
100,12
95,5
35,54
33,45
93,25
96,32
27,62
29,26
34,87
2,91
4,82
53,56
61,51
65,67
64,59
70,54
23,60
80,71
4,28
92,20
