90 2087
value,weight
82,71
49,6
86,75
62,20
7,28
63,45
40,64
12,18
76,6
18,47
28,47
91,100
43,100
32,43
87,60
66,39
65,87
54,37
31,16
35,7
63,6
9,65
95,1
4,67
46,87
32,63
9,41
19,36
31,39
86,10
100,52
35,62
74,76
52,61
24,21
49,1
41,2
51,77
81,72
36,20
11,46
50,9
86,56
56,42
69,4
3,78
65,32
10,81
26,36
93,76
27,40
34,89
63,61
85,62
74,70
8,2
84,93
82,66
35,87
85,60
65,80
91,16
67,8
60,27
6,30
53,30
46,37
50,54
92,79
90,76
85,46
73,58
35,89
62,100
49,9
61,21
12,93
3,11
27,24
29,10
32,24
55,24
41,21
4,15
96,51
56,43
99,74
19,41
20,36
14,82
