100 2585
value,weight
15,60
48,93
75,97
76,42
29,37
16,31
61,26
37,45
11,19
60,40
71,36
64,8
92,70
57,34
26,74
2,55
63,1
88,68
69,93
97,8
82,24
35,7
81,87
14,10
70,72
34,28
21,78
10,1
14,18
28,11
13,28
1,12
68,96
98,65
46,89
99,26
31,23
44,73
72,40
82,34
20,53
42,94
53,99
42,38
87,94
26,2
53,83
20,74
94,82
42,21
46,55
26,28
28,87
17,8
89,59
42,57
51,21
99,82
36,96
42,74
20,20
24,96
91,97
86,38
78,76
73,8
91,95
98,69
99,10
100,45
86,88
50,75
24,8
27,82
64,43
14,31
100,95
36,48
31,82
38,6
36,33
40,45
70,89
23,67
33,63
80,27
97,25
42,65
52,44
12,98
94,96
75,18
5,84
5,16
99,66
43,55
18,57
84,29
58,93
95,23
