90 2402
value,weight
60,32
4,19
58,94
75,31
78,87
8,48
54,24
75,84
5,51
35,59
57,91
47,93
78,42
5,100
62,65
90,94
44,61
57,72
13,91
81,60
81,16
90,43
70,70
75,96
65,58
77,52
26,71
3,78
37,82
7,18
31,38
78,6
84,15
95,58
30,45
73,47
78,95
55,33
51,48
87,57
73,84
14,70
45,3
11,40
28,22
19,78
36,66
78,98
86,18
89,68
13,49
63,49
19,3
56,25
39,10
90,44
69,85
70,59
37,12
26,38
33,47
27,61
76,92
45,73
43,59
27,11
89,60
11,42
85,75
85,99
62,28
37,84
46,25
45,66
58,73
42,46
10,37
55,32
90,36
58,40
53,91
3,92
95,41
88,12
86,14
61,56
69,9
11,92
74,19
66,47
