100 2727
value,weight
40,16
11,22
73,1
97,15
51,77
2,45
22,45
51,47
64,38
57,49
91,74
19,9
95,65
11,86
51,73
48,93
7,25
89,91
90,9
56,94
82,64
52,76
44,28
77,23
83,52
12,58
73,22
100,94
44,80
93,68
32,94
19,22
38,74
59,44
23,64
45,59
24,17
33,69
79,1
50,64
40,49
73,53
16,51
32,99
48,91
67,95
77,86
21,89
83,81
80,10
10,45
29,9
5,97
11,100
88,42
26,7
99,96
62,34
28,60
49,99
41,43
20,14
67,95
27,59
98,68
71,69
30,25
34,86
41,77
77,81
11,70
56,20
9,42
60,90
18,59
95,41
47,99
4,1
33,92
94,73
49,74
15,19
70,64
61,32
59,43
12,97
54,59
64,21
41,92
93,1
6,16
21,20
100,19
36,50
42,59
3,83
68,57
78,90
58,9
5,5
