85 2159
value,weight
21,10
76,67
38,68
77,37
31,28
52,68
79,90
74,39
88,41
52,72
39,72
8,57
95,8
39,67
42,62
44,90
21,31
56,99
96,7
50,16
16,54
19,65
30,55
14,93
10,38
3,3
69,43
73,18
2,56
38,60
36,44
57,87
36,73
30,40
16,61
62,28
40,71
88,45
85,17
21,2
6,59
90,59
18,8
81,40
39,73
53,17
78,57
70,49
82,27
12,60
11,17
99,76
19,50
6,88
5,47
58,58
9,18
69,27
6,17
2,93
46,60
42,23
15,82
80,52
17,68
55,39
62,94
99,63
84,57
19,13
11,12
85,30
86,80
12,97
57,67
51,66
77,43
14,50
99,92
94,60
59,59
25,53
94,25
61,20
65,91
