95 2466
value,weight
43,64
63,43
75,72
67,32
68,60
97,47
97,73
28,76
82,76
32,21
23,52
97,49
19,35
46,20
28,38
96,36
46,56
46,90
70,77
9,83
20,80
66,52
42,99
65,97
96,20
40,3
10,30
95,43
86,80
67,66
57,36
52,93
49,42
96,6
23,88
8,1
11,3
79,90
45,49
42,84
24,27
24,75
39,16
56,50
69,71
20,66
38,42
93,52
100,65
30,24
35,83
75,55
100,55
13,83
88,82
33,95
38,19
98,44
89,41
12,64
57,10
2,96
63,81
42,33
50,15
37,70
85,69
4,90
69,36
16,23
64,42
18,34
45,60
11,9
45,49
80,70
80,27
63,99
5,98
61,87
72,47
96,6
96,4
59,54
60,50
57,38
42,13
99,26
9,42
54,60
91,31
45,16
79,4
73,79
61,94
