95 2358
value,weight
45,40
17,30
80,82
100,33
38,3
84,91
17,73
59,77
64,93
27,28
37,68
82,79
37,44
53,42
95,9
26,32
31,45
7,13
91,70
18,18
52,32
55,14
26,62
73,90
57,87
70,90
35,16
4,22
22,79
73,6
38,39
66,5
33,95
64,52
55,42
48,98
76,98
58,46
71,35
22,66
60,52
77,46
37,26
54,53
80,78
92,22
9,26
8,42
74,62
85,13
49,13
52,35
41,29
64,76
40,10
47,47
13,20
75,6
22,8
45,53
44,19
32,87
72,96
43,69
76,64
95,22
36,21
50,32
29,87
56,71
34,59
32,51
80,42
61,17
98,2
80,73
98,42
75,90
33,43
55,83
81,62
69,42
40,98
88,100
75,93
92,32
54,19
49,58
58,51
51,98
91,27
11,100
70,95
45,5
12,6
