100 2504
value,weight
19,78
24,60
15,63
50,85
65,22
30,71
94,63
4,86
89,30
33,87
87,94
29,94
72,32
27,14
1,38
77,29
46,19
48,38
75,7
83,66
17,48
49,49
71,14
28,81
37,58
95,6
22,49
74,83
40,2
60,64
29,46
24,1
12,79
20,23
26,22
13,76
73,56
89,61
2,75
98,62
97,42
40,10
5,78
72,65
23,50
90,73
17,90
71,27
23,53
51,4
72,87
95,88
83,77
76,79
18,45
94,61
22,33
5,40
91,93
74,81
90,81
63,37
64,7
79,7
13,22
34,30
98,14
98,27
52,39
1,27
33,98
83,59
50,99
7,65
67,89
64,78
59,3
73,3
77,50
90,61
28,54
52,19
56,9
91,4
2,78
80,72
39,95
100,12
17,58
78,4
61,37
20,41
49,11
41,46
11,96
85,60
76,43
84,42
16,97
78,27
