85 2044
value,weight
14,28
60,19
11,24
96,4
6,59
23,81
36,64
99,53
16,90
60,6
73,56
62,20
91,71
62,86
58,70
65,7
18,59
82,79
9,49
8,97
41,4
76,62
99,31
97,81
16,52
73,89
85,29
60,81
28,55
31,25
77,89
79,97
38,6
95,22
76,1
34,80
47,21
1,69
91,56
28,84
36,15
69,49
22,15
93,44
50,50
2,55
6,72
76,12
35,89
57,90
95,54
21,100
30,23
92,6
74,60
18,62
16,27
74,3
41,28
30,1
79,71
9,86
87,26
56,28
54,67
88,18
61,94
33,90
5,64
84,4
30,1
69,9
82,47
47,65
12,73
80,55
11,42
93,88
92,15
55,65
63,9
40,14
45,39
62,30
12,77
