100 2468
value,weight
6,66
24,7
15,85
23,90
71,67
94,28
98,47
8,35
76,70
60,25
66,21
39,87
25,85
45,87
53,41
53,100
81,8
69,95
35,62
79,48
6,44
54,31
21,35
54,77
78,19
58,31
44,27
82,82
63,23
34,41
78,95
21,19
49,54
67,87
75,95
11,69
98,26
32,16
5,30
68,18
68,9
42,97
54,76
86,60
92,95
15,79
87,5
21,86
67,15
85,4
39,22
31,55
95,25
52,35
9,49
94,54
14,23
73,93
32,71
80,82
18,65
49,2
60,1
63,79
97,93
70,14
9,30
95,45
78,40
24,15
60,41
86,17
73,25
26,12
20,89
5,97
66,51
77,79
33,37
22,75
8,79
86,93
79,33
86,8
4,43
64,21
60,93
69,2
15,82
23,13
72,42
67,11
52,43
73,69
73,65
52,15
63,81
91,68
34,43
3,17
