85 2308
value,weight
2,98
47,33
73,45
60,61
65,88
94,64
37,27
2,25
83,70
56,9
81,64
35,45
12,31
78,23
47,82
31,57
58,11
20,90
78,8
64,90
27,90
2,79
3,42
80,16
49,48
69,97
77,60
70,99
53,70
85,52
99,17
71,98
34,15
84,62
26,96
85,36
12,23
30,6
87,12
89,95
12,61
24,74
39,16
86,71
18,45
90,66
2,53
8,52
56,66
7,85
15,55
46,52
11,84
37,71
32,79
62,31
58,65
84,11
45,79
87,1
50,38
34,63
86,7
52,10
90,69
73,48
26,19
31,99
82,60
59,92
32,2
45,94
35,31
95,39
88,15
56,81
71,58
38,83
80,91
65,62
32,38
76,38
95,74
80,67
81,88
