85 2039
value,weight
67,4
74,86
100,45
7,17
88,99
11,25
31,86
87,84
68,95
68,72
18,63
67,74
6,25
28,2
82,19
18,82
24,24
50,22
37,25
3,8
85,58
74,99
36,22
11,1
11,9
77,57
97,89
18,6
33,10
32,12
94,31
19,62
87,44
60,83
38,10
11,84
58,72
3,66
23,61
23,42
35,97
9,54
5,71
24,100
6,2
57,34
8,80
11,71
71,97
98,57
49,9
42,77
78,7
20,63
1,86
36,9
41,71
39,32
88,56
58,20
98,18
36,10
7,40
78,58
77,98
1,9
74,84
96,59
74,46
26,5
79,79
77,44
32,25
28,32
67,45
77,83
9,55
18,44
52,79
66,96
32,38
62,15
12,28
72,8
42,12
