95 2258
value,weight
56,6
76,81
92,97
95,7
88,41
75,37
39,11
77,9
78,16
91,13
95,55
79,2
54,86
47,38
97,49
31,20
72,53
69,17
98,90
51,98
64,49
33,86
46,60
38,21
76,83
42,58
21,41
98,86
70,73
26,84
96,25
10,74
75,55
96,65
19,16
70,28
85,73
14,39
100,11
72,67
4,94
11,6
4,67
23,55
37,42
53,59
7,99
82,17
30,29
13,90
45,30
33,73
25,31
7,1
11,98
25,20
78,70
2,12
35,45
97,28
83,2
43,18
88,52
79,66
45,20
85,4
42,4
92,19
19,21
55,55
43,28
33,24
36,23
80,18
89,30
27,68
82,57
99,62
95,22
57,99
16,51
47,84
83,73
69,84
85,98
88,71
46,85
57,19
32,70
94,2
78,44
34,94
57,44
18,28
13,92
