85 2412
value,weight
71,78
81,98
65,100
87,97
80,98
95,32
63,66
66,59
17,42
1,90
54,58
38,92
46,20
51,23
24,70
45,65
21,76
54,38
93,20
7,38
59,88
58,28
15,68
86,48
18,9
58,72
48,60
13,8
55,45
45,46
74,62
67,74
100,54
86,91
25,89
11,42
30,99
35,58
77,19
21,36
80,14
31,57
84,21
11,85
77,62
73,56
100,78
79,59
66,17
17,79
81,28
54,100
46,34
3,41
36,58
49,71
99,73
13,14
53,23
64,70
19,32
15,51
88,71
100,83
21,83
16,36
52,45
62,86
10,16
52,98
97,42
15,88
58,92
47,19
63,44
35,16
67,95
87,92
20,78
6,59
73,28
47,79
55,28
15,49
41,19
