95 2525
value,weight
60,11
65,99
76,14
95,22
50,42
13,96
2,5
18,71
40,99
77,6
11,56
87,5
15,18
19,89
9,34
4,6
20,40
61,38
23,28
100,55
12,16
17,95
67,88
31,60
76,74
72,89
24,30
81,78
50,53
59,42
6,48
65,28
91,31
96,92
77,47
28,97
42,3
81,6
52,40
96,87
93,66
97,81
24,99
54,86
1,32
33,96
88,17
61,91
39,75
16,92
94,85
85,87
15,30
42,61
20,93
89,98
29,44
67,97
41,71
24,16
32,71
86,17
84,95
79,22
18,76
14,71
97,42
14,56
24,71
97,31
46,45
63,97
22,71
59,49
90,16
100,46
33,34
70,92
78,29
93,92
65,47
12,79
39,19
91,18
91,64
48,50
79,24
64,59
88,84
19,6
63,62
12,1
65,26
42,24
36,9
