95 2512
value,weight
31,74
18,74
100,35
14,66
96,21
63,51
22,28
48,76
52,96
84,72
69,93
57,22
1,93
10,77
97,23
83,25
71,91
52,97
93,65
83,31
11,67
67,10
47,100
43,20
74,61
92,75
4,71
45,50
74,84
51,53
55,96
21,48
55,70
76,53
79,69
27,83
22,5
86,22
67,74
37,28
85,14
15,89
46,57
84,54
42,69
10,64
51,91
76,95
89,93
35,1
30,16
60,46
98,53
43,63
91,53
10,21
17,38
38,14
50,16
92,82
81,66
77,24
20,51
1,28
34,45
63,75
29,11
13,93
87,69
5,6
40,57
1,58
50,81
27,29
52,39
76,18
70,60
8,54
4,90
19,73
1,43
86,95
65,37
84,38
3,20
88,42
9,79
13,6
65,28
90,28
99,20
72,21
80,17
48,92
21,54
