85 2240
value,weight
22,75
14,57
15,77
56,82
37,84
53,97
38,66
80,55
86,76
75,38
95,93
55,5
38,62
41,36
89,100
39,37
76,10
77,3
6,73
20,94
89,31
10,61
35,69
94,71
91,41
3,60
85,97
67,33
90,43
31,88
83,83
83,7
22,57
34,54
71,1
15,25
49,39
30,2
21,44
9,92
69,91
68,63
82,8
88,35
64,95
84,16
88,62
29,90
77,30
45,55
98,77
88,99
69,4
68,88
67,62
5,1
37,5
8,54
66,1
7,66
18,68
26,77
18,46
27,30
81,89
19,55
48,32
8,55
47,68
80,64
81,7
52,46
37,10
24,82
8,11
53,54
23,90
93,31
61,62
53,77
72,24
67,83
41,55
85,36
55,9
