100 2543
value,weight
22,79
100,1
37,98
73,29
40,91
75,31
46,88
43,64
3,72
94,72
24,72
20,27
45,11
24,98
93,7
81,88
99,62
55,75
75,17
33,100
74,41
95,5
99,59
29,80
24,23
70,90
76,73
28,98
92,43
55,90
67,68
38,42
5,71
64,52
56,5
27,68
87,42
56,40
92,30
100,78
35,95
49,72
90,67
43,4
20,66
37,96
68,57
98,71
61,8
16,62
52,11
39,22
1,41
10,68
82,38
99,58
32,13
98,88
93,79
4,3
82,87
22,87
80,45
9,93
51,31
82,45
99,35
97,22
19,79
29,22
14,79
16,7
73,73
93,16
42,42
100,68
7,57
51,14
62,11
71,6
83,65
95,52
22,82
86,61
77,59
22,17
90,23
67,8
3,68
46,8
51,72
16,55
71,4
76,29
38,32
62,58
56,48
81,6
4,94
16,27
