100 2488
value,weight
6,42
5,99
79,92
66,37
27,54
47,95
44,13
10,4
65,58
77,11
30,72
53,65
97,72
93,41
14,89
83,13
21,83
72,27
59,73
17,98
13,30
37,5
83,4
47,86
17,90
91,36
74,80
62,4
88,20
9,38
8,67
56,92
76,9
51,77
92,33
22,12
69,31
20,88
4,61
68,33
8,88
96,56
84,23
11,66
14,3
99,20
58,77
18,29
51,13
90,40
12,14
27,100
88,8
14,69
57,8
39,8
87,92
37,39
71,79
40,44
81,36
37,16
41,96
42,17
10,96
48,42
42,78
29,29
38,80
39,36
39,79
33,13
9,68
54,77
57,55
22,18
12,69
71,32
13,82
95,58
39,18
5,78
82,20
20,52
57,34
81,11
97,54
19,85
4,29
9,92
10,30
43,81
81,99
23,77
30,32
16,7
53,59
92,28
50,25
44,78
