100 2395
value,weight
83,80
4,27
38,41
28,33
14,13
37,42
92,17
95,100
96,1
38,93
59,99
98,50
63,49
6,5
60,44
70,77
8,51
83,77
15,30
72,17
42,15
39,88
83,78
81,2
47,28
85,3
33,75
82,74
15,33
90,60
56,23
99,4
60,78
41,38
23,56
74,21
85,91
99,85
95,9
44,34
59,14
33,24
83,17
3,10
17,55
51,42
33,39
91,4
28,28
86,42
57,64
27,64
48,48
100,54
18,74
12,39
79,86
48,56
86,26
19,2
30,96
19,77
78,19
59,30
9,82
76,71
74,95
35,57
6,27
87,100
82,48
47,88
90,69
27,61
82,53
70,3
59,90
38,68
55,1
38,8
69,18
62,65
13,25
29,56
76,88
18,22
68,77
12,93
42,100
16,73
55,82
12,78
53,22
53,70
5,3
74,12
49,34
13,62
56,15
73,23
