90 2129
value,weight
9,82
46,45
70,76
59,23
30,26
100,43
3,30
18,44
19,79
7,73
7,33
42,28
61,8
2,49
28,26
16,18
4,75
64,71
21,33
98,17
26,86
99,58
86,63
78,97
10,24
20,23
17,73
23,77
30,36
72,96
24,16
65,56
84,14
53,72
42,75
91,55
92,69
56,93
85,24
74,71
82,84
98,48
13,53
24,82
2,75
67,47
23,94
73,20
87,5
39,30
72,55
55,92
55,72
58,59
48,49
74,73
31,15
58,39
5,29
1,7
53,70
73,26
96,11
25,45
89,43
48,84
25,86
88,41
81,22
17,20
74,80
22,13
85,48
56,4
80,22
31,10
15,12
23,4
8,72
36,34
100,89
85,54
44,51
35,20
49,40
92,68
96,4
8,53
31,27
14,21
