95 2577
value,weight
9,92
28,91
91,17
30,80
80,68
38,80
95,50
3,63
17,58
42,50
83,33
47,24
88,96
1,65
15,38
19,56
60,14
3,80
22,69
92,96
20,96
70,33
86,29
45,9
64,33
23,95
64,13
47,52
72,36
61,51
58,66
9,94
3,11
26,97
27,62
20,20
73,1
33,42
25,83
69,63
21,50
77,72
54,55
27,36
75,23
83,12
10,64
99,48
72,32
52,6
19,14
82,5
90,26
71,71
92,89
77,73
27,9
74,78
51,19
73,75
79,93
68,57
14,74
20,87
27,66
45,43
33,39
38,40
30,86
55,63
95,14
3,44
71,91
71,19
67,85
32,99
99,47
83,34
7,73
77,18
88,72
99,65
7,39
60,71
71,27
30,64
66,78
54,34
38,44
99,82
53,97
46,39
96,96
97,47
18,64
