100 2854
value,weight
9,72
28,83
61,69
27,86
51,24
53,17
40,10
89,61
47,67
41,12
64,58
43,96
89,82
91,34
96,54
14,100
95,39
63,87
69,100
66,58
15,45
91,89
40,70
90,81
98,80
57,86
81,36
57,4
82,94
70,28
50,38
96,51
36,82
15,82
59,62
38,52
57,33
63,86
54,50
24,63
79,57
32,26
27,99
81,81
82,90
95,46
6,66
91,92
18,51
90,33
51,53
82,82
17,45
32,75
73,64
87,14
17,48
20,36
72,55
25,37
50,71
37,2
16,3
87,13
53,33
72,91
48,17
87,28
74,36
1,60
42,16
33,30
56,51
59,100
3,84
12,14
89,86
33,58
78,80
18,33
76,46
5,75
87,23
55,75
37,93
48,51
57,62
76,78
19,38
94,76
4,47
62,88
37,97
50,70
62,63
98,56
77,39
68,23
40,45
80,86
