90 2258
value,weight
8,11
9,87
61,43
2,41
51,97
43,60
42,95
84,28
67,39
78,79
70,74
43,99
61,91
58,84
71,6
6,69
14,39
75,28
88,67
24,49
58,51
19,28
1,69
78,75
76,51
62,7
51,72
21,17
31,16
84,62
21,40
84,93
24,46
58,32
91,46
96,25
93,55
53,47
34,43
46,69
15,9
34,41
70,77
91,83
8,99
89,92
93,67
92,23
15,11
12,34
14,90
83,87
47,27
26,57
60,5
18,23
89,69
27,22
93,13
8,3
35,87
55,31
91,59
39,84
28,93
63,22
3,5
83,16
67,69
31,90
49,11
16,49
33,59
1,59
25,11
40,31
5,94
19,12
49,25
67,65
98,49
78,41
88,73
28,86
5,24
22,25
31,70
84,61
91,42
24,11
