90 2251
value,weight
80,89
79,89
98,54
97,67
99,67
31,35
80,36
32,100
57,12
1,80
46,69
61,14
90,4
48,12
30,32
42,75
93,91
11,99
11,7
17,17
86,1
23,85
51,81
71,33
36,86
64,87
51,21
79,24
78,72
75,49
16,76
31,54
36,74
46,44
57,50
93,93
81,42
28,30
22,23
3,55
54,31
12,12
8,36
70,5
80,72
52,56
78,37
26,44
80,30
68,29
3,83
40,32
32,20
43,78
85,53
15,22
49,33
77,59
29,35
60,79
85,26
63,43
73,19
70,76
45,4
97,54
84,14
62,98
10,51
55,30
13,74
70,4
77,4
41,1
53,98
85,69
8,41
89,91
60,75
60,77
43,74
32,80
5,2
62,52
46,49
60,58
58,70
31,88
52,26
5,79
