90 2389
value,weight
90,73
42,99
96,59
14,90
97,18
40,48
35,62
41,10
56,81
91,53
26,23
2,38
45,24
5,30
21,19
57,10
52,30
45,14
88,33
84,8
87,16
35,49
53,18
18,91
53,33
98,45
80,57
96,26
16,16
40,28
48,53
51,92
13,99
1,36
50,33
98,24
29,77
11,88
6,60
92,40
59,41
96,75
71,66
67,39
85,80
11,43
14,91
3,29
37,32
79,85
93,77
50,60
43,61
27,66
29,67
27,78
27,88
72,68
69,97
24,37
4,46
4,96
33,41
71,79
37,80
81,76
39,91
6,37
63,3
60,49
22,51
36,84
82,5
4,79
16,72
98,95
3,80
63,22
3,76
48,20
31,71
35,88
19,68
48,83
64,9
77,49
77,21
2,31
66,19
74,74
