100 2629
value,weight
33,8
73,7
12,49
68,58
80,57
53,43
25,30
21,86
29,89
97,2
41,9
87,76
8,85
18,63
25,27
49,86
50,7
96,37
100,67
5,95
77,6
4,50
44,19
50,92
46,20
33,90
58,46
59,63
86,51
32,78
35,40
30,54
33,30
43,92
71,37
35,98
31,7
20,92
28,67
65,66
85,92
2,2
35,11
46,70
58,2
42,96
27,94
72,72
2,2
40,66
9,16
94,18
44,37
11,29
56,21
15,83
58,69
73,47
10,75
59,32
37,58
50,97
32,72
42,99
48,92
40,66
52,78
84,75
15,57
31,40
86,7
14,10
94,2
71,41
81,27
46,31
82,5
38,58
43,97
75,5
42,98
76,66
20,87
98,96
92,87
28,36
31,96
41,70
85,10
97,11
44,78
84,34
50,73
67,2
53,21
10,95
16,61
16,88
37,50
27,70
