85 2339
value,weight
94,21
12,80
83,7
48,32
50,85
48,35
13,37
6,81
17,66
20,20
87,97
71,65
52,40
21,88
80,82
18,3
11,58
19,46
4,38
68,36
46,2
88,38
55,95
42,31
66,36
85,22
23,66
44,59
25,30
70,26
49,80
73,37
28,79
73,82
95,52
3,66
81,90
72,15
25,42
19,100
30,23
24,63
8,44
66,94
30,27
28,21
74,53
89,57
57,89
97,61
12,45
53,49
96,68
21,68
36,91
92,43
43,34
48,47
42,97
51,85
100,95
14,86
41,39
50,86
67,51
95,75
22,75
78,6
65,60
44,81
55,68
79,50
48,18
5,7
85,72
94,29
24,73
51,20
14,67
11,46
55,91
39,85
30,100
53,33
78,41
