100 2578
value,weight
47,85
92,13
17,48
68,1
7,91
59,70
10,99
10,30
55,77
89,84
25,87
56,58
61,7
27,90
3,6
3,28
46,56
90,32
26,91
44,91
100,46
22,49
74,30
10,31
25,95
7,71
54,3
9,79
9,99
40,39
46,23
36,20
60,83
9,91
41,56
63,100
6,90
15,15
16,24
57,39
83,39
92,34
25,96
16,75
56,77
42,84
39,41
1,2
19,86
50,42
25,3
65,55
41,12
63,35
1,60
22,68
91,12
98,64
76,50
50,11
38,36
79,42
67,97
38,48
54,6
17,94
91,70
42,88
42,56
82,35
34,16
66,22
5,53
83,52
74,91
1,91
27,87
67,53
9,9
59,1
26,12
24,65
96,83
7,3
25,99
43,29
37,77
100,41
37,46
88,95
49,89
28,63
40,18
75,17
25,40
82,3
31,8
23,65
78,83
65,1
