90 2349
value,weight
26,34
53,23
3,50
34,41
71,99
9,81
42,47
81,12
92,64
27,58
85,93
37,93
19,35
97,24
94,92
60,28
22,8
35,76
9,51
86,95
42,75
25,22
10,9
54,75
13,90
25,28
81,79
67,74
44,64
80,95
98,92
51,32
63,72
23,79
86,18
72,5
82,3
86,89
76,35
92,5
74,97
9,64
37,54
76,24
68,13
56,60
55,42
37,31
38,71
6,42
30,51
25,24
11,77
28,75
45,55
30,84
97,59
69,83
6,10
32,90
15,38
63,85
34,40
92,91
74,67
26,16
27,64
26,30
27,83
51,28
61,1
44,78
86,23
27,54
82,54
60,1
73,74
6,62
91,30
83,60
44,54
44,6
97,6
53,57
90,63
39,19
20,67
17,66
92,41
86,90
