95 2510
value,weight
76,52
13,5
55,83
3,2
39,42
95,95
5,82
83,2
29,63
36,84
83,25
16,97
79,58
72,62
16,29
19,73
61,67
71,90
35,30
13,41
91,78
27,32
14,27
24,86
69,60
10,71
98,15
34,49
24,65
89,62
53,53
98,45
84,43
72,26
96,9
31,91
49,15
75,70
1,44
81,54
94,65
2,61
68,74
1,52
28,84
33,33
12,50
43,78
47,92
63,13
9,80
100,78
31,99
48,8
28,4
35,83
34,23
35,25
71,47
4,56
41,53
51,47
87,60
63,68
58,81
38,100
89,57
41,89
14,16
30,31
88,3
6,81
40,100
75,100
20,67
69,17
74,41
21,98
19,91
26,47
85,72
54,27
8,28
83,41
49,24
58,51
100,38
53,35
65,43
16,18
62,23
84,91
36,4
20,49
13,47
