100 2456
value,weight
68,73
2,43
99,25
86,32
46,88
42,82
88,58
41,32
36,89
68,31
53,5
89,4
50,29
26,7
11,63
15,11
58,74
57,44
34,70
41,54
63,41
63,30
63,27
8,92
84,30
71,23
81,2
67,77
47,2
70,70
14,74
39,6
34,36
8,69
79,58
81,19
92,67
53,98
79,47
4,65
26,21
84,81
26,90
50,43
70,24
45,9
25,52
94,33
24,87
32,42
85,39
47,78
38,40
17,98
97,12
92,65
65,58
48,33
2,11
87,86
64,88
3,88
54,36
55,47
6,14
86,8
42,45
79,72
30,67
45,79
34,93
16,79
53,16
3,70
41,73
66,81
8,66
4,73
23,24
53,60
49,89
2,65
53,47
16,3
71,65
66,1
94,7
94,85
11,90
45,4
84,10
97,34
24,62
72,33
69,59
65,6
42,80
5,23
55,56
79,66
