85 2056
value,weight
19,95
3,41
21,79
87,50
32,28
59,76
94,79
59,28
72,57
54,19
7,37
51,39
52,87
32,34
70,3
73,49
4,2
27,70
59,29
18,60
71,10
4,91
32,97
61,24
14,43
49,50
84,79
35,55
25,77
49,61
61,19
45,16
80,86
24,82
57,1
3,23
94,75
5,13
72,1
90,48
20,77
62,26
76,67
97,39
40,47
52,39
65,26
63,31
21,29
57,50
77,1
86,94
28,41
98,61
89,29
14,32
35,15
37,74
69,98
82,93
87,14
39,19
30,82
88,34
9,93
50,29
94,99
8,94
20,58
11,99
81,69
15,49
23,17
83,28
43,72
27,65
7,11
21,41
76,26
72,16
66,22
68,28
19,84
21,46
48,35
