95 2402
value,weight
61,58
82,12
31,1
30,63
62,61
56,33
72,36
85,83
33,14
8,28
93,87
18,42
17,67
73,74
70,19
49,20
95,63
38,100
62,63
61,88
61,56
49,66
1,88
7,48
65,28
3,6
89,87
4,92
33,71
98,87
23,61
29,21
15,77
4,86
71,25
4,86
8,19
19,80
60,15
25,47
87,78
100,8
73,40
5,9
22,40
82,93
29,16
18,38
45,29
54,90
82,13
88,75
76,35
98,44
99,6
23,50
44,2
24,89
17,86
27,32
27,51
72,12
35,64
39,52
48,75
6,40
51,17
65,80
35,37
54,25
67,13
2,43
13,62
92,96
38,91
85,34
93,88
34,14
18,25
57,89
6,57
26,9
80,47
46,10
63,75
80,62
1,92
56,33
18,9
16,74
86,10
13,92
87,83
97,22
19,91
