100 2346
value,weight
61,71
25,56
60,16
24,85
10,8
48,79
77,12
33,31
30,83
44,35
56,88
54,29
74,35
38,25
69,83
42,97
85,31
79,48
81,1
83,35
44,7
29,66
7,60
57,23
96,77
88,2
16,43
69,34
57,8
5,21
72,96
75,21
75,36
47,7
56,62
76,78
21,36
53,41
15,3
45,6
93,13
47,2
96,46
46,13
99,48
30,27
62,76
52,19
21,90
5,24
58,27
19,61
25,69
90,81
5,50
70,90
94,81
12,72
65,37
70,29
30,15
44,17
89,65
48,88
49,74
92,14
62,59
55,34
55,16
42,90
1,78
72,91
45,64
58,20
43,44
71,9
24,49
64,35
85,83
40,13
42,82
42,15
80,29
74,22
4,95
41,62
89,41
23,66
56,91
45,59
88,31
61,75
12,73
19,9
62,68
67,68
92,93
71,69
78,50
44,7
