85 2123
value,weight
28,12
53,11
1,13
56,52
51,65
39,85
74,81
23,22
15,64
76,12
39,55
42,81
59,95
16,19
92,63
16,18
16,100
24,93
77,45
77,87
75,25
11,41
67,27
26,19
100,98
14,80
57,90
70,90
74,82
79,15
30,45
49,34
34,81
74,93
80,37
2,29
65,24
58,57
56,96
83,15
14,21
3,40
19,20
69,32
91,62
88,98
67,34
92,100
68,28
18,83
83,72
50,86
59,65
6,9
48,8
25,35
79,10
51,66
75,87
84,5
41,29
21,12
94,40
90,54
97,93
30,29
88,27
50,27
62,65
87,29
54,66
4,95
1,25
98,95
42,14
4,9
68,63
19,87
43,55
28,8
19,40
30,3
46,72
41,10
91,87
