85 1982
value,weight
57,49
92,70
49,76
92,56
73,54
55,94
97,88
36,65
78,96
2,28
1,85
31,76
65,55
55,34
58,55
23,29
64,69
30,50
1,48
13,46
90,67
55,22
40,33
65,14
29,3
40,56
74,95
88,75
92,3
7,68
2,44
75,31
42,42
85,4
23,70
76,9
51,31
10,34
14,28
67,49
78,90
23,54
5,18
81,5
10,6
67,40
100,8
79,38
8,64
36,42
43,16
12,49
48,55
17,33
48,28
95,40
3,4
61,25
84,98
95,20
100,75
79,91
92,97
18,46
8,70
19,78
11,46
2,37
29,46
96,94
85,17
36,15
54,31
82,83
29,32
55,8
83,20
64,17
72,46
100,76
21,46
50,24
15,26
1,70
93,40
