85 2264
value,weight
46,70
25,43
81,60
4,90
99,47
89,81
12,62
92,55
31,53
47,64
11,22
60,52
49,85
10,72
58,30
1,81
100,43
68,38
98,13
32,99
47,12
68,48
67,64
49,31
72,58
9,100
46,90
44,1
77,72
9,62
45,64
46,56
23,80
16,50
74,100
34,25
62,2
25,15
18,92
55,73
30,59
35,64
97,19
89,94
35,41
87,62
4,100
34,17
73,90
97,21
83,14
94,11
46,41
32,95
45,28
4,10
20,98
66,74
6,28
21,55
4,86
41,48
13,59
28,10
12,12
98,71
10,4
50,73
92,35
49,23
83,61
63,47
5,68
82,91
33,44
71,60
61,98
50,5
4,72
79,75
21,86
23,59
30,11
91,6
5,48
