100 2726
value,weight
37,24
51,98
33,35
96,95
75,86
12,11
80,84
68,52
46,64
70,75
92,45
81,85
74,5
93,4
42,36
8,8
35,1
66,83
80,81
6,65
46,27
57,60
31,9
15,53
9,16
20,72
46,95
20,97
4,67
10,43
37,72
20,82
36,83
26,90
95,72
63,93
37,63
59,26
79,50
42,79
70,83
37,96
72,38
55,6
77,81
20,100
38,45
98,75
48,2
14,15
70,3
19,31
61,24
2,57
33,34
35,94
34,72
95,43
33,88
14,21
58,73
6,81
85,43
52,75
43,44
47,91
29,78
31,15
50,58
27,26
23,75
98,47
63,46
82,79
72,82
59,89
72,65
30,5
93,17
23,62
7,92
5,49
69,6
31,22
94,46
39,54
49,89
39,95
87,29
42,78
17,1
23,84
39,80
81,77
58,26
12,20
62,44
95,4
55,44
35,68
