95 2517
value,weight
59,41
99,19
86,73
14,46
49,54
56,7
60,99
86,64
48,17
3,78
77,73
13,93
69,83
41,39
88,8
90,37
2,77
70,54
19,87
16,80
45,91
26,21
74,30
35,71
27,90
80,41
63,8
85,49
23,38
96,59
97,68
32,4
69,79
61,27
5,86
94,3
84,36
3,64
81,74
1,98
73,1
88,83
71,74
31,21
94,5
7,76
13,66
2,4
79,52
49,22
16,83
43,66
3,82
46,27
84,19
48,65
42,17
64,35
92,1
42,5
24,78
22,62
14,48
43,72
18,93
93,30
48,64
17,50
14,50
43,93
27,99
58,65
13,84
20,26
93,18
1,77
80,39
24,95
1,45
100,82
59,28
34,68
11,74
9,16
77,26
73,92
33,23
7,74
74,16
59,35
27,86
46,1
27,87
55,97
51,72
