90 2369
value,weight
14,75
10,71
16,57
55,51
36,35
88,50
40,78
62,66
81,58
98,48
49,90
15,39
80,73
39,90
78,45
45,28
47,26
1,95
44,13
1,24
75,8
86,37
12,94
96,12
97,51
51,56
2,76
93,20
100,17
14,89
4,88
35,38
44,7
96,67
63,73
97,81
72,16
83,75
3,40
20,76
34,88
21,8
63,25
17,74
49,72
37,19
66,6
5,44
11,29
17,86
92,91
94,80
56,29
65,69
45,3
56,12
86,83
87,17
42,77
34,50
46,28
34,70
49,60
19,49
44,100
21,39
39,76
35,94
65,19
67,31
64,80
62,84
18,23
46,42
82,32
60,91
30,98
68,12
54,32
38,71
13,39
15,65
98,65
90,88
73,77
40,33
6,36
9,66
44,14
36,29
