100 2545
value,weight
23,2
52,44
53,38
35,76
16,87
52,73
98,11
38,65
54,53
7,53
6,45
19,74
92,63
96,85
32,43
58,55
91,73
43,21
43,48
92,90
96,71
94,6
71,56
21,70
53,30
84,95
17,73
24,42
100,83
25,55
55,57
52,98
48,41
67,37
56,31
94,9
30,63
42,64
24,41
46,24
59,7
94,2
64,15
21,5
20,43
88,37
14,4
6,21
95,69
50,57
63,14
25,16
27,35
98,77
35,88
43,57
80,10
58,42
54,29
1,37
47,93
35,91
6,74
27,42
28,53
84,77
49,9
70,84
39,82
96,27
29,10
57,64
80,32
80,27
56,99
5,79
31,70
63,23
82,63
92,12
9,92
74,81
64,79
8,75
61,29
51,15
4,37
56,79
49,12
58,42
64,90
50,89
65,75
62,41
10,43
27,64
68,42
20,65
55,67
51,52
