85 2238
value,weight
23,13
27,66
59,1
63,45
51,75
31,19
74,38
81,82
38,14
42,10
39,98
67,37
52,55
14,77
74,17
38,30
49,94
51,45
71,11
100,17
53,50
95,2
42,27
81,1
26,57
41,82
99,87
4,26
14,70
20,69
61,96
46,10
60,23
76,48
84,41
33,94
31,98
50,74
32,67
47,58
44,18
20,50
37,72
15,55
33,27
89,40
4,55
38,94
95,46
26,70
8,67
3,30
66,93
3,99
46,82
19,33
34,63
82,4
100,91
26,67
33,99
65,39
66,98
2,64
39,74
32,41
37,17
35,81
73,19
47,79
10,49
28,31
58,96
94,16
41,38
85,68
31,40
2,74
24,92
51,71
43,9
26,69
19,41
70,3
68,88
