85 2171
value,weight
89,15
68,22
98,91
74,60
28,27
57,41
33,42
24,10
9,60
45,45
19,79
54,55
57,19
42,35
89,69
21,7
58,90
77,86
59,54
56,83
16,87
14,60
99,56
21,99
100,37
58,81
1,71
88,5
83,19
29,11
94,96
65,75
38,19
58,86
32,30
79,71
29,21
69,15
88,28
72,64
15,67
78,23
40,100
52,57
22,70
7,25
95,17
12,32
69,85
90,3
30,24
45,83
80,35
79,33
45,77
15,35
38,91
50,63
48,41
58,76
57,100
85,15
77,85
43,17
40,42
20,55
11,2
18,66
44,1
50,59
9,37
8,15
54,96
57,49
36,23
64,85
43,44
27,43
33,98
2,98
51,9
79,86
74,44
67,36
73,80
