90 2232
value,weight
94,42
15,32
57,15
4,65
31,92
91,29
43,46
83,75
26,33
89,22
25,78
5,22
45,52
44,32
95,7
4,99
23,39
87,90
42,93
64,93
6,66
45,55
10,8
47,68
42,63
33,17
6,7
81,68
13,91
61,72
68,5
33,55
66,5
18,71
82,81
1,26
73,25
37,62
32,16
76,8
23,9
77,80
47,48
26,36
89,86
52,6
30,24
2,16
67,2
71,29
2,73
42,95
100,70
66,19
93,71
20,54
45,93
55,61
7,82
92,93
16,48
13,60
22,53
86,56
58,62
21,52
64,44
50,13
58,58
62,11
48,26
55,59
47,45
14,40
49,22
88,46
94,43
70,64
53,95
17,91
73,47
47,77
97,17
11,79
79,78
97,53
16,64
70,3
19,73
60,13
