100 2523
value,weight
64,32
17,74
46,76
59,92
5,39
1,50
30,85
56,43
10,9
31,60
43,30
70,31
99,87
99,87
89,75
59,94
58,82
76,43
30,97
13,60
72,20
34,51
31,46
66,18
39,92
61,15
22,90
29,4
56,39
97,64
12,16
48,43
70,33
53,49
69,55
90,33
23,12
67,76
27,65
20,6
52,59
98,58
30,57
68,39
63,52
3,31
25,46
78,18
43,2
62,38
36,73
59,57
64,61
87,93
51,29
64,32
28,55
12,58
58,50
39,23
13,49
97,46
70,15
40,53
74,23
52,73
4,86
76,39
32,28
28,86
95,93
82,60
9,9
59,13
3,18
74,79
59,70
27,6
97,63
41,5
25,95
4,87
44,56
29,16
27,63
89,88
4,92
37,11
71,7
89,21
95,61
10,89
89,54
24,11
48,7
39,78
52,70
80,90
44,53
81,80
