100 2460
value,weight
86,98
85,44
38,90
55,40
70,26
24,26
42,100
14,17
89,26
97,22
95,16
38,67
86,25
50,79
91,1
32,59
10,90
98,2
79,100
98,16
58,96
5,13
4,82
96,95
71,43
16,77
16,11
89,69
15,42
6,78
35,60
54,78
37,91
3,69
26,59
23,27
51,76
90,48
98,36
56,16
100,46
6,87
43,42
2,28
98,25
46,16
82,81
50,6
50,5
48,63
22,64
97,23
66,38
23,50
8,5
56,70
76,72
50,27
11,92
92,89
83,75
52,21
87,26
79,93
41,94
21,91
47,7
63,8
62,64
30,13
95,1
20,5
63,68
15,89
80,18
1,89
78,74
23,38
30,12
89,73
25,83
4,90
19,66
97,19
4,38
35,86
97,27
87,36
27,59
43,18
4,10
28,72
42,14
70,56
52,73
84,8
26,50
83,44
58,21
91,52
